"Band_no","CAVS","COMMON","SCIENTIFIC","BANDING_LOCALITY","LOCODE","BANDING_LAT","BANDING_LON","DATE_BANDED","AGE","SEX","RECOVERY_LOCALITY","LOCODE.1","RECOVERY_LAT","RECOVERY_LON","DATE_RECOVERED","ADESC","STADES","DISTANCE","ELAPSED_MONTHS","BANDER","Box","Batch","Size","Species","Mass",,"Notes","issueYear","bandMetal","bandMetal_BACKFILLED","bandType","initMass","massAsProp","InternDiam","Height","Gauge","Volume","funGroup","typeMeanMass","typeMedianMass","sizeMetalMeanMass","sizeMetalMedianMass","type","sizeMetal","typeSDMass","sizeMetalSDMass"
11108697,981,"Kelp Gull","Larus dominicanus","GREEN IS:GREEN ISLAND D'ENTRECASTEAUX CHANNEL:TAS","112104",-43.2,147.2833333333,"13-JAN-1991","NESTLING","UNKNOWN",":NEBRASKA BEACH DENNES POINT BRUNY ISLAND:TAS","06799F",-43.0722222222,147.3388888889,"06-JUL-1991","FOUND BEACHWASHED OR FLOATING IN SEA OR FRESHWATER","WAS DEAD AND THE BAND WAS REMOVED.","15","5","DR WC WAKEFIELD (C/- MS E WAKEFIELD)","NR",111,11,"Kelp Gull",3.6082,,,87,"SS","SS","11SS",3.5303,1.0220661134,11,12,1,132,"Seabirds",3.5301666667,3.5303,3.5646444444,3.5696,"SS 111","SS 11",0.0020033306,0.0273869545
11109012,208,"Pacific Black Duck","Anas superciliosa","CORANDERRK:HEALESVILLE SANCTUARY:VIC","128307",-37.6833333333,145.5166666667,"27-DEC-1990","FIRST YEAR","UNKNOWN",":DUTSON DOWNS VIA SALE:VIC","06511F",-38.2166666667,147.3166666667,"06-APR-1991","SHOT FOR SPORT/FOOD","WAS DEAD AND THE BAND WAS REMOVED.","169","3","MR D A BALL","C04",111,11,"Pacific Black Duck",3.427,,,88,"SS","SS","11SS",3.5303,0.9707390307,11,12,1,132,"Ducks, Geese, and Swans",3.5301666667,3.5303,3.5646444444,3.5696,"SS 111","SS 11",0.0020033306,0.0273869545
11109021,208,"Pacific Black Duck","Anas superciliosa","CORANDERRK:HEALESVILLE SANCTUARY:VIC","128307",-37.6833333333,145.5166666667,"26-DEC-1990","FIRST YR OR OLDER","MALE",":WRIGHT'S LANE, NEWREY:VIC","09183F",-37.9333333333,146.9,"04-APR-1994","SHOT FOR SPORT/FOOD","WAS DEAD AND THE BAND WAS REMOVED.","125","39","MR D A BALL","C04",111,11,"Pacific Black Duck",3.3579,,,88,"SS","SS","11SS",3.5303,0.9511656233,11,12,1,132,"Ducks, Geese, and Swans",3.5301666667,3.5303,3.5646444444,3.5696,"SS 111","SS 11",0.0020033306,0.0273869545
11109037,208,"Pacific Black Duck","Anas superciliosa","CORANDERRK:HEALESVILLE SANCTUARY:VIC","128307",-37.6833333333,145.5166666667,"24-DEC-1990","FIRST YR OR OLDER","MALE",":ROCHESTER:VIC","CF3997",-36.3666666667,144.7,"15-MAR-1997","SHOT FOR SPORT/FOOD","WAS DEAD AND THE BAND WAS REMOVED.","163","74","MR D A BALL","C04",111,11,"Pacific Black Duck",3.3515,,,88,"SS","SS","11SS",3.5303,0.9493527462,11,12,1,132,"Ducks, Geese, and Swans",3.5301666667,3.5303,3.5646444444,3.5696,"SS 111","SS 11",0.0020033306,0.0273869545
11109054,208,"Pacific Black Duck","Anas superciliosa","CORANDERRK:HEALESVILLE SANCTUARY:VIC","128307",-37.6833333333,145.5166666667,"29-DEC-1990","FIRST YR OR OLDER","FEMALE","CORANDERRK:CORANDERRK  HEALESVILLE SANCTUARY:VIC","132402",-37.6833333333,145.5166666667,"09-FEB-1991","FOUND IN STILL WATER (DAM, TROUGH, POOL, ETC)","WAS DEAD AND THE BAND WAS REMOVED.","0","1","MR D A BALL","C04",111,11,"Pacific Black Duck",3.4248,,,88,"SS","SS","11SS",3.5303,0.9701158542,11,12,1,132,"Ducks, Geese, and Swans",3.5301666667,3.5303,3.5646444444,3.5696,"SS 111","SS 11",0.0020033306,0.0273869545
11109060,208,"Pacific Black Duck","Anas superciliosa","CORANDERRK:HEALESVILLE SANCTUARY:VIC","128307",-37.6833333333,145.5166666667,"29-DEC-1990","FIRST YR OR OLDER","FEMALE",":WOORI YALLOCH VIC ON THE YARRA RIVER:VIC","08046F",-37.7833333333,145.5333333333,"17-APR-1993","SHOT FOR SPORT/FOOD","WAS DEAD AND THE BAND WAS REMOVED.","11","27","MR D A BALL","C04",111,11,"Pacific Black Duck",3.3969,,,88,"SS","SS","11SS",3.5303,0.9622128431,11,12,1,132,"Ducks, Geese, and Swans",3.5301666667,3.5303,3.5646444444,3.5696,"SS 111","SS 11",0.0020033306,0.0273869545
11109204,221,"Brown Goshawk","Accipiter fasciatus","WERRIBEESF:WERRIBEE SEWERAGE FARM:VIC","037105",-37.9833333333,144.6166666667,"09-MAY-1990","FIRST YR OR OLDER","MALE",":PADDOCK TROUPS RD ROCKBANK:VIC","05888F",-37.7333333333,144.65,"21-JUN-1990","FOUND DEAD, CAUSE UNKNOWN","PARTIALLY DECOMPOSED AND BAND REMOVED.","28","1","MR GF GAYNER","C04",111,11,"Brown Goshawk",3.4329,,,88,"SS","SS","11SS",3.5303,0.9724102767,11,12,1,132,"Birds of Prey",3.5301666667,3.5303,3.5646444444,3.5696,"SS 111","SS 11",0.0020033306,0.0273869545
11109230,242,"Southern Boobook","Ninox novaeseelandiae","PICNIC PT:PICNIC POINT GRID BLOCK:NSW","9993PP",-33.9791666667,151.0208333333,"16-JUL-1993","FIRST YR OR OLDER","UNKNOWN","KIRRAWEE:KIRRAWEE  SYDNEY:NSW","9993KI",-34.0369444444,151.0741666667,"12-AUG-1993","FOUND SICK OR INJURED","REHABILITATION WAS ATTEMPTED BUT BIRD/BAT DIED, BAND WAS REMOVED.","9","0","THE WILD BIRD REHABILITATION GROUP","C05",111,11,"Southern Boobook",3.3938,,,88,"SS","SS","11SS",3.5303,0.9613347308,11,12,1,132,"Birds of Prey",3.5301666667,3.5303,3.5646444444,3.5696,"SS 111","SS 11",0.0020033306,0.0273869545
11109230,242,"Southern Boobook","Ninox novaeseelandiae","PICNIC PT:PICNIC POINT GRID BLOCK:NSW","9993PP",-33.9791666667,151.0208333333,"16-JUL-1993","FIRST YR OR OLDER","UNKNOWN","SYLVANIA:SYLVANIA GRID BLOCK:NSW","9993SW",-34.0208333333,151.1041666667,"04-AUG-1993","CAPTIVE BIRD (WAS FROM WILD)","WAS REHABILITATED & RELEASED ALIVE WITH THE BAND.","9","0","THE WILD BIRD REHABILITATION GROUP","C05",111,11,"Southern Boobook",3.3938,,,88,"SS","SS","11SS",3.5303,0.9613347308,11,12,1,132,"Birds of Prey",3.5301666667,3.5303,3.5646444444,3.5696,"SS 111","SS 11",0.0020033306,0.0273869545
11109230,242,"Southern Boobook","Ninox novaeseelandiae","PICNIC PT:PICNIC POINT GRID BLOCK:NSW","9993PP",-33.9791666667,151.0208333333,"16-JUL-1993","FIRST YR OR OLDER","UNKNOWN","PICNIC PT:PICNIC POINT GRID BLOCK:NSW","9993PP",-33.9791666667,151.0208333333,"17-JUL-1993","EXHAUSTED","IS ALIVE IN CAPTIVITY WITH BAND.","0","0","THE WILD BIRD REHABILITATION GROUP","C05",111,11,"Southern Boobook",3.3938,,,88,"SS","SS","11SS",3.5303,0.9613347308,11,12,1,132,"Birds of Prey",3.5301666667,3.5303,3.5646444444,3.5696,"SS 111","SS 11",0.0020033306,0.0273869545
11109271,242,"Southern Boobook","Ninox novaeseelandiae","CONCORD:CONCORD GRID BLOCK:NSW","9993CD",-33.8541666667,151.1041666667,"15-SEP-1991","UNKNOWN","UNKNOWN",":AUST POLICE STAFF COLLEGE NTH HEAD MANLY:NSW","06973F",-33.8083333333,151.2916666667,"25-SEP-1991","SHOT (REASON UNKNOWN)","WAS DEAD AND THE BAND WAS REMOVED.","18","0","THE WILD BIRD REHABILITATION GROUP","C05",111,11,"Southern Boobook",3.4192,,,88,"SS","SS","11SS",3.5303,0.9685295867,11,12,1,132,"Birds of Prey",3.5301666667,3.5303,3.5646444444,3.5696,"SS 111","SS 11",0.0020033306,0.0273869545
11109390,208,"Pacific Black Duck","Anas superciliosa","CORANDERRK:HEALESVILLE SANCTUARY:VIC","128307",-37.6833333333,145.5166666667,"01-JAN-1991","FIRST YR OR OLDER","FEMALE","CORANDERRK:CORANDERRK  HEALESVILLE SANCTUARY:VIC","132402",-37.6833333333,145.5166666667,"05-FEB-1991","TAKEN BY UNKNOWN ANIMAL","WAS SKELETON/DRIED OUT CORPSE, BAND REMOVED.","0","1","MR D A BALL","C04",111,11,"Pacific Black Duck",3.4036,,,88,"SS","SS","11SS",3.5303,0.9641106988,11,12,1,132,"Ducks, Geese, and Swans",3.5301666667,3.5303,3.5646444444,3.5696,"SS 111","SS 11",0.0020033306,0.0273869545
11109398,208,"Pacific Black Duck","Anas superciliosa","LAKEBORRIE:LAKE BORRIE MMBW SF WERRIBEE:VIC","128302",-38.0166666667,144.5666666667,"19-APR-1991","FIRST YR OR OLDER","MALE",":DAM OFF HAMILTON HWY 7KM FROM CRESSY:VIC","08107F",-38.0333333333,143.6333333333,"04-APR-1993","FOUND DEAD, CAUSE UNKNOWN","STATUS OF BIRD/BAT IS UNKNOWN AND THE BAND WAS REMOVED.","82","23","MR D A BALL","C04",111,11,"Pacific Black Duck",3.3808,,,88,"SS","SS","11SS",3.5303,0.9576523242,11,12,1,132,"Ducks, Geese, and Swans",3.5301666667,3.5303,3.5646444444,3.5696,"SS 111","SS 11",0.0020033306,0.0273869545
11109445,208,"Pacific Black Duck","Anas superciliosa","DALTONRES:DALTON RESERVE CARRUM DOWNS:VIC","128308",-38.1,145.2,"24-APR-1991","FIRST YR OR OLDER","MALE",":NEAR MOOROODUC ROAD, MORNINGTON:VIC","10804F",-38.25,145.0833333333,"00-JAN-1996","BAND ONLY FOUND","STATUS OF BIRD/BAT IS UNKNOWN AND THE BAND WAS REMOVED.","20","Time elapsed cannot be calculated","MR D A BALL","C04",111,11,"Pacific Black Duck",3.3375,,,88,"SS","SS","11SS",3.5303,0.9453870776,11,12,1,132,"Ducks, Geese, and Swans",3.5301666667,3.5303,3.5646444444,3.5696,"SS 111","SS 11",0.0020033306,0.0273869545
11109448,208,"Pacific Black Duck","Anas superciliosa","DALTONRES:DALTON RESERVE CARRUM DOWNS:VIC","128308",-38.1,145.2,"24-APR-1991","FIRST YR OR OLDER","FEMALE",":CORNER MCCLELLAND & BALLARTO ROADS, SKYE:VIC","10161F",-38.1166666667,145.1916666667,"20-AUG-1995","FOUND ON HIGHWAY/ROAD; BUT NOT CERTAINLY HIT BY CAR","REHABILITATION WAS ATTEMPTED BUT BIRD/BAT DIED, BAND WAS REMOVED.","2","51","MR D A BALL","C04",111,11,"Pacific Black Duck",3.3261,,,88,"SS","SS","11SS",3.5303,0.9421578903,11,12,1,132,"Ducks, Geese, and Swans",3.5301666667,3.5303,3.5646444444,3.5696,"SS 111","SS 11",0.0020033306,0.0273869545
11109558,237,"Peregrine Falcon","Falco peregrinus","WAIKERIE:5 KM NORTH OF WAIKERIE TOWNSHIP:SA","11421P",-34.125,140.0166666667,"17-OCT-1992","NESTLING","MALE",":22KM NE OF WAIKERIE:SA","09162F",-34.0666666667,139.9833333333,"04-MAR-1994","FOUND DEAD, CAUSE UNKNOWN","WAS DEAD AND THE BAND WAS REMOVED.","6","16","MR ID FALKENBERG","C05",111,11,"Peregrine Falcon",3.3932,,,88,"SS","SS","11SS",3.5303,0.9611647735,11,12,1,132,"Birds of Prey",3.5301666667,3.5303,3.5646444444,3.5696,"SS 111","SS 11",0.0020033306,0.0273869545
11109619,208,"Pacific Black Duck","Anas superciliosa","BALAKLAVA:BALAKLAVA:SA","0197Y1",-34.1166666667,138.4166666667,"16-FEB-1998","FIRST YR OR OLDER","UNKNOWN",":CALOOTE:SA","CF8739",-34.9666666667,139.2666666667,"12-JUN-1998","SHOT FOR SPORT/FOOD","WAS DEAD AND THE BAND WAS REMOVED.","122","3","MR MH WATERMAN OAM","C04",111,11,"Pacific Black Duck",3.4463,,,88,"SS","SS","11SS",3.5303,0.9762059882,11,12,1,132,"Ducks, Geese, and Swans",3.5301666667,3.5303,3.5646444444,3.5696,"SS 111","SS 11",0.0020033306,0.0273869545
11109875,219,"Swamp Harrier","Circus approximans","MANAGERS H:MANAGERS HOUSE SITE PENGUIN RESERVE:VIC","119505",-38.5166666667,145.1333333333,"02-SEP-1994","FOURTH YR OR OLDER","MALE","PENGUIN RS:PHILLIP ISLAND PENGUIN RESERVE:VIC","157101",-38.5166666667,145.1333333333,"30-SEP-1995","COLLIDED WITH A MOVING ROAD VEHICLE","WAS DEAD AND THE BAND WAS REMOVED.","0","12","DR RE JESSOP","C04",111,11,"Marsh Harrier",3.4402,,,88,"SS","SS","11SS",3.5303,0.9744780897,11,12,1,132,"Birds of Prey",3.5301666667,3.5303,3.5646444444,3.5696,"SS 111","SS 11",0.0020033306,0.0273869545
11109939,981,"Kelp Gull","Larus dominicanus","GREEN IS:GREEN ISLAND D'ENTRECASTEAUX CHANNEL:TAS","112104",-43.2,147.2833333333,"20-JAN-1991","NESTLING","UNKNOWN",":BELLERIVE BEACH:TAS","07973F",-42.8833333333,147.3666666667,"30-SEP-1992","FOUND BEACHWASHED OR FLOATING IN SEA OR FRESHWATER","WAS DEAD AND THE BAND WAS REMOVED.","36","20","DR WC WAKEFIELD (C/- MS E WAKEFIELD)","NR",111,11,"Kelp Gull",3.33,,,88,"SS","SS","11SS",3.5303,0.9432626122,11,12,1,132,"Seabirds",3.5301666667,3.5303,3.5646444444,3.5696,"SS 111","SS 11",0.0020033306,0.0273869545
11109949,981,"Kelp Gull","Larus dominicanus","GREEN IS:GREEN ISLAND D'ENTRECASTEAUX CHANNEL:TAS","112104",-43.2,147.2833333333,"16-FEB-1991","NESTLING","UNKNOWN",":GREEN ISLAND:TAS","06569F",-43.2,147.2833333333,"31-MAR-1991","FOUND BEACHWASHED OR FLOATING IN SEA OR FRESHWATER","WAS DEAD AND THE BAND WAS REMOVED.","0","1","DR WC WAKEFIELD (C/- MS E WAKEFIELD)","C04",111,11,"Grey Teal",3.471,,,88,"SS","SS","11SS",3.5303,0.9832025607,11,12,1,132,"Seabirds",3.5301666667,3.5303,3.5646444444,3.5696,"SS 111","SS 11",0.0020033306,0.0273869545
11110063,981,"Kelp Gull","Larus dominicanus","GREEN IS:GREEN ISLAND D'ENTRECASTEAUX CHANNEL:TAS","112104",-43.2,147.2833333333,"30-NOV-1991","NESTLING","UNKNOWN",":DRU POINT MARGATE:TAS","CF0059",-43.0333333333,147.2666666667,"11-NOV-1995","FOUND BEACHWASHED OR FLOATING IN SEA OR FRESHWATER","WAS DEAD AND THE BAND WAS REMOVED.","19","47","DR WC WAKEFIELD (C/- MS E WAKEFIELD)","NR",111,11,"Kelp Gull",3.2211,,,88,"SS","SS","11SS",3.5303,0.9124153755,11,12,1,132,"Seabirds",3.5301666667,3.5303,3.5646444444,3.5696,"SS 111","SS 11",0.0020033306,0.0273869545
11110141,981,"Kelp Gull","Larus dominicanus","GREEN IS:GREEN ISLAND D'ENTRECASTEAUX CHANNEL:TAS","112104",-43.2,147.2833333333,"29-DEC-1991","NESTLING","UNKNOWN",":WHITE BLUFF ON HUON RIVER:TAS","04206F",-43.2333333333,147.0166666667,"08-JAN-1997","FOUND BEACHWASHED OR FLOATING IN SEA OR FRESHWATER","WAS DEAD AND THE BAND WAS REMOVED.","22","60","DR WC WAKEFIELD (C/- MS E WAKEFIELD)","NR",111,11,"Kelp Gull",3.2041,,,88,"SS","SS","11SS",3.5303,0.9075999207,11,12,1,132,"Seabirds",3.5301666667,3.5303,3.5646444444,3.5696,"SS 111","SS 11",0.0020033306,0.0273869545
11110156,237,"Peregrine Falcon","Falco peregrinus","WAURNPONDS:BLUE CIRCLE CEMENT-WAURN PONDS:VIC","170513",-38.2138888889,144.2902777778,"18-NOV-1991","JUVENILE","MALE","WAURNPONDS:BLUE CIRCLE CEMENT-WAURN PONDS:VIC","170513",-38.2138888889,144.2902777778,"28-NOV-1991","FOUND DEAD, CAUSE UNKNOWN","WAS DEAD AND THE BAND WAS REMOVED.","0","0","DR VG HURLEY","C05",111,11,"Peregrine Falcon",3.42,,,88,"SS","SS","11SS",3.5303,0.9687561964,11,12,1,132,"Birds of Prey",3.5301666667,3.5303,3.5646444444,3.5696,"SS 111","SS 11",0.0020033306,0.0273869545
11110541,208,"Pacific Black Duck","Anas superciliosa","LAKEBORRIE:LAKE BORRIE MMBW SF WERRIBEE:VIC","128302",-38.0166666667,144.5666666667,"17-APR-1991","FIRST YR OR OLDER","MALE",":NEAR LAKE CURLIP STATE GAME RESERVE:VIC","07948F",-37.75,148.5666666667,"20-MAR-1993","SHOT FOR SPORT/FOOD","WAS DEAD AND THE BAND WAS REMOVED.","352","23","MR D A BALL","C04",111,11,"Pacific Black Duck",3.4029,,,88,"SS","SS","11SS",3.5303,0.9639124154,11,12,1,132,"Ducks, Geese, and Swans",3.5301666667,3.5303,3.5646444444,3.5696,"SS 111","SS 11",0.0020033306,0.0273869545
11110549,208,"Pacific Black Duck","Anas superciliosa","LAKEBORRIE:LAKE BORRIE MMBW SF WERRIBEE:VIC","128302",-38.0166666667,144.5666666667,"17-APR-1991","FIRST YR OR OLDER","FEMALE",":REEDY LAKE GEELONG:VIC","07413F",-38.2083333333,144.4166666667,"29-MAR-1992","SHOT FOR SPORT/FOOD","WAS DEAD AND THE BAND WAS REMOVED.","24","11","MR D A BALL","C04",111,11,"Pacific Black Duck",3.4129,,,88,"SS","SS","11SS",3.5303,0.9667450358,11,12,1,132,"Ducks, Geese, and Swans",3.5301666667,3.5303,3.5646444444,3.5696,"SS 111","SS 11",0.0020033306,0.0273869545
11110934,981,"Kelp Gull","Larus dominicanus","IS OF CAVE:IS OF CAVES IN FREDERICK HENRY BAY:TAS","112172",-42.9,147.6333333333,"03-JAN-1997","NESTLING","UNKNOWN","GAZ:ON BEACH AT PRIMROSE SANDS:TAS","07263F",-42.8833333333,147.6666666667,"05-FEB-1997","FOUND BEACHWASHED OR FLOATING IN SEA OR FRESHWATER","WAS DEAD AND THE BAND WAS REMOVED.","3","1","DR WC WAKEFIELD (C/- MS E WAKEFIELD)","NR",111,11,"Kelp Gull",3.3749,,,88,"SS","SS","11SS",3.5303,0.9559810781,11,12,1,132,"Seabirds",3.5301666667,3.5303,3.5646444444,3.5696,"SS 111","SS 11",0.0020033306,0.0273869545
11111017,242,"Southern Boobook","Ninox novaeseelandiae","EDENVALLEY:EDEN VALLEY 53KM ENE GPO ADELAIDE:SA","999293",-34.65,139.1,"10-JUN-1994","FIRST YR OR OLDER","UNKNOWN",":2KM NORTH OF SPRINGTON:SA","10022F",-34.7166666667,139.0833333333,"06-JUL-1995","COLLIDED WITH A MOVING ROAD VEHICLE","WAS DEAD AND THE BAND WAS REMOVED.","8","12","THE BIRD CARE AND CONSERVATION SOC","C05",111,11,"Southern Boobook",3.5893,,,"NA","SS","SS","11SS",3.5303,1.0167124607,11,12,1,132,"Birds of Prey",3.5301666667,3.5303,3.5646444444,3.5696,"SS 111","SS 11",0.0020033306,0.0273869545
11111072,208,"Pacific Black Duck","Anas superciliosa","SALTFIELDS:ICI SALTFIELDS 12.5 KM NNW GPO ADELAIDE:SA","999242",-34.8,138.5833333333,"10-FEB-1995","JUVENILE","UNKNOWN",":TOLDEROL GAME RESERVE:SA","03096F",-35.55,139.15,"11-MAR-1996","SHOT FOR SPORT/FOOD","WAS DEAD AND THE BAND WAS REMOVED.","98","13","THE BIRD CARE AND CONSERVATION SOC","C04",111,11,"Pacific Black Duck",3.5226,,,"NA","SS","SS","11SS",3.5303,0.9978188822,11,12,1,132,"Ducks, Geese, and Swans",3.5301666667,3.5303,3.5646444444,3.5696,"SS 111","SS 11",0.0020033306,0.0273869545
11111312,126,"Pacific Gull","Larus pacificus","KINGSCOTE:KINGSCOTE KANGAROO ISLAND:SA","119429",-35.6666666667,137.6333333333,"01-APR-1992","SECOND YEAR","UNKNOWN","GAZ:BAY OF SHOALS, NEAR KINGSCOTE KANGAROO ISLAND:SA","11316F",-35.6166666667,137.6,"17-OCT-1997","FOUND SICK OR INJURED","WAS MERCY KILLED AND THE BAND WAS REMOVED.","6","66","MR TE DENNIS","C03",111,11,"Pacific Gull",3.5238,,,"NA","SS","SS","11SS",3.5303,0.9981587967,11,12,1,132,"Seabirds",3.5301666667,3.5303,3.5646444444,3.5696,"SS 111","SS 11",0.0020033306,0.0273869545
11111605,208,"Pacific Black Duck","Anas superciliosa","CAPELMC:4 KM SOUTH OF CAPEL:WA","1613CP",-33.5833333333,115.5333333333,"15-JAN-1992","NESTLING","UNKNOWN",":BROADWATER, NEAR BUSSELTON:WA","10856F",-33.6583333333,114.2833333333,"08-SEP-1996","FOUND SICK OR INJURED","REHABILITATION WAS ATTEMPTED BUT BIRD/BAT DIED, BAND WAS REMOVED.","116","55","MR FW DOYLE","C04",111,11,"Pacific Black Duck",3.5532,,,"NA","SS","SS","11SS",3.5303,1.0064867008,11,12,1,132,"Ducks, Geese, and Swans",3.5301666667,3.5303,3.5646444444,3.5696,"SS 111","SS 11",0.0020033306,0.0273869545
11111822,208,"Pacific Black Duck","Anas superciliosa","CAPELMC:4 KM SOUTH OF CAPEL:WA","1613CP",-33.5833333333,115.5333333333,"11-NOV-1993","JUVENILE","UNKNOWN","DONNYBROOK:DONNYBROOK TOWN SITE:WA","9990YU",-33.5666666667,115.8166666667,"19-AUG-1996","OILED","REHABILITATION WAS ATTEMPTED BUT BIRD/BAT DIED, BAND WAS REMOVED.","26","33","MR FW DOYLE","C04",111,11,"Pacific Black Duck",3.4997,,,"NA","SS","SS","11SS",3.5303,0.9913321814,11,12,1,132,"Ducks, Geese, and Swans",3.5301666667,3.5303,3.5646444444,3.5696,"SS 111","SS 11",0.0020033306,0.0273869545
11112402,249,"Eastern Barn Owl","Tyto javanica","BAMBAROO:BAMBAROO:QLD","172613",-18.8666666667,146.2,"04-AUG-1995","FIRST YR OR OLDER","UNKNOWN",":INGHAM:QLD","10662F",-18.65,146.1666666667,"00-   -1996","BAND FOUND ON BIRD, NO FURTHER DATA ON METHOD OF ENCOUNTER","WAS DEAD AND THE BAND WAS REMOVED.","24","Time elapsed cannot be calculated","MR MR POPLE","C05",111,11,"Barn Owl",3.5958,,,"NA","SS","SS","11SS",3.5303,1.018553664,11,12,1,132,"Birds of Prey",3.5301666667,3.5303,3.5646444444,3.5696,"SS 111","SS 11",0.0020033306,0.0273869545
11112583,981,"Kelp Gull","Larus dominicanus","GREEN IS:GREEN ISLAND D'ENTRECASTEAUX CHANNEL:TAS","112104",-43.2,147.2833333333,"30-NOV-1991","NESTLING","UNKNOWN","POTTERY RD:POTTERY ROAD LENAH VALLEY:TAS","112103",-42.8833333333,147.2666666667,"11-JAN-1997","FOUND SICK OR INJURED","REHABILITATION WAS ATTEMPTED BUT BIRD/BAT DIED, BAND WAS REMOVED.","35","61","DR WC WAKEFIELD (C/- MS E WAKEFIELD)","NR",111,11,"Kelp Gull",3.204,,,"NA","SS","SS","11SS",3.5303,0.9075715945,11,12,1,132,"Seabirds",3.5301666667,3.5303,3.5646444444,3.5696,"SS 111","SS 11",0.0020033306,0.0273869545
11112622,981,"Kelp Gull","Larus dominicanus","GREEN IS:GREEN ISLAND D'ENTRECASTEAUX CHANNEL:TAS","112104",-43.2,147.2833333333,"09-DEC-1991","NESTLING","UNKNOWN",":NORTH WEST BAY HOWDEN:TAS","05833F",-43.0333333333,147.3,"08-FEB-1996","FOUND BEACHWASHED OR FLOATING IN SEA OR FRESHWATER","WAS DEAD AND THE BAND WAS REMOVED.","19","49","DR WC WAKEFIELD (C/- MS E WAKEFIELD)","NR",111,11,"Kelp Gull",3.3606,,,"NA","SS","SS","11SS",3.5303,0.9519304308,11,12,1,132,"Seabirds",3.5301666667,3.5303,3.5646444444,3.5696,"SS 111","SS 11",0.0020033306,0.0273869545
11112661,981,"Kelp Gull","Larus dominicanus","GREEN IS:GREEN ISLAND D'ENTRECASTEAUX CHANNEL:TAS","112104",-43.2,147.2833333333,"30-NOV-1991","NESTLING","UNKNOWN",":GEILSTON BAY:TAS","09685F",-42.8333333333,147.35,"17-DEC-1994","FOUND NEAR ELECTRICITY WIRES","WAS DEAD AND THE BAND WAS REMOVED.","41","36","DR WC WAKEFIELD (C/- MS E WAKEFIELD)","NR",111,11,"Kelp Gull",3.4336,,,"NA","SS","SS","11SS",3.5303,0.9726085602,11,12,1,132,"Seabirds",3.5301666667,3.5303,3.5646444444,3.5696,"SS 111","SS 11",0.0020033306,0.0273869545
11112678,981,"Kelp Gull","Larus dominicanus","GREEN IS:GREEN ISLAND D'ENTRECASTEAUX CHANNEL:TAS","112104",-43.2,147.2833333333,"09-DEC-1991","NESTLING","UNKNOWN",":TASMAN BRIDGE HOBART:TAS","CF0291",-42.8333333333,147.4,"18-FEB-1997","FOUND BEACHWASHED OR FLOATING IN SEA OR FRESHWATER","WAS DEAD AND THE BAND WAS REMOVED.","42","62","DR WC WAKEFIELD (C/- MS E WAKEFIELD)","NR",111,11,"Kelp Gull",3.2092,,,"NA","SS","SS","11SS",3.5303,0.9090445571,11,12,1,132,"Seabirds",3.5301666667,3.5303,3.5646444444,3.5696,"SS 111","SS 11",0.0020033306,0.0273869545
11113041,981,"Kelp Gull","Larus dominicanus","GREEN IS:GREEN ISLAND D'ENTRECASTEAUX CHANNEL:TAS","112104",-43.2,147.2833333333,"29-DEC-1991","NESTLING","UNKNOWN",":WESTGROVE BEACH - SANDY BAY:TAS","08018F",-42.9083333333,147.3333333333,"07-JAN-1993","FOUND BEACHWASHED OR FLOATING IN SEA OR FRESHWATER","PARTIALLY DECOMPOSED AND BAND REMOVED.","34","12","DR WC WAKEFIELD (C/- MS E WAKEFIELD)","NR",111,11,"Kelp Gull",3.4555,,,"NA","SS","SS","11SS",3.5303,0.978811999,11,12,1,132,"Seabirds",3.5301666667,3.5303,3.5646444444,3.5696,"SS 111","SS 11",0.0020033306,0.0273869545
11113047,981,"Kelp Gull","Larus dominicanus","GREEN IS:GREEN ISLAND D'ENTRECASTEAUX CHANNEL:TAS","112104",-43.2,147.2833333333,"29-DEC-1991","NESTLING","UNKNOWN",":HOWRAH BEACH (EAST OF HOBART):TAS","07617F",-42.8833333333,147.4,"26-JUL-1992","FOUND BEACHWASHED OR FLOATING IN SEA OR FRESHWATER","WAS DEAD AND THE BAND WAS REMOVED.","36","6","DR WC WAKEFIELD (C/- MS E WAKEFIELD)","NR",111,11,"Kelp Gull",3.5049,,,"NA","SS","SS","11SS",3.5303,0.992805144,11,12,1,132,"Seabirds",3.5301666667,3.5303,3.5646444444,3.5696,"SS 111","SS 11",0.0020033306,0.0273869545
11113108,981,"Kelp Gull","Larus dominicanus","LACHLAN IS:LACHLAN ISLAND MERCURY PASSAGE EAST TAS:TAS","112115",-42.65,147.9833333333,"10-DEC-1991","NESTLING","UNKNOWN",":NORTH WEST BAY MARINA NR MARGATE:TAS","09165F",-43.0166666667,147.2833333333,"21-MAR-1994","FOUND SICK OR INJURED","REHABILITATION WAS ATTEMPTED BUT BIRD/BAT DIED, BAND WAS REMOVED.","70","27","DR WC WAKEFIELD (C/- MS E WAKEFIELD)","NR",111,11,"Kelp Gull",3.3733,,,"NA","SS","SS","11SS",3.5303,0.9555278588,11,12,1,132,"Seabirds",3.5301666667,3.5303,3.5646444444,3.5696,"SS 111","SS 11",0.0020033306,0.0273869545
